V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	fdr
N1.HOG0023297	Success	OG0010288	99	0.13666543800194	-4798.9631800742	-4732.0305013482	-4730.9229470105	0.068397748965325	2.2151086753747	0.0037873633228541	0.79894590252961	0.78485262513543	0.20105409747039	49.256971280018	0	0.68291035805061	0.79894590252961	0.98356653520895	0.20105409747039	1.305452220157	0	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/42376769/	0.309955797240247
N1.HOG0021463	Success	OG0008603	226	0.27605470765096	-22410.00135604	-21990.331060723	-21989.737855249	1.2884471024704	1.1864109492308	0.0018588501236043	0.4198638073498	0.10937605825162	0.5490844230895	5.0679371840794	0.031051769560698	0.00030308596569723	0.4198638073498	0.057769975180613	0.5490844230895	8.0935256485904	0.031051769560698	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/82300242/	0.504164685952793
N1.HOG0010644	Success	OG0002159	1083	0.008261589917806	-88112.419399473	-86795.940120059	-86792.452183442	1.8325160019169	6.9758732347691	0.00080198863088746	0.44103376081685	0.20204169942576	0.51713070962579	3.2268739489521	0.041835529557364	2.1224560631553e-06	0.44103376081685	0.053359228506984	0.51713070962579	8.557583751662	0.041835529557364	n1	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/32532915/	0.0307179477745444
N1.HOG0002067	Success	OG0000223	131	0	-9115.1865010831	-8900.9959562536	-8837.373367881	12.282731289959	127.24517674511	0	0.26948959122837	0.0012493337936317	0.50083348930951	1.5784620134584	0.22967691946211	0	0.26948959122837	2.1841477506762e-36	0.50083348930951	272.18025117747	0.22967691946211	n402	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/34049791/	0
N1.HOG0026300	Success	OG0013194	188	0.12606338235881	-17722.363530574	-17328.255317206	-17327.08515552	0.16703005571638	2.340323373086	8.121196432457e-05	0.4029380998661	0.17297972735574	0.54318222929265	5.7718695910661	0.053879670841254	0.20738799037391	0.4029380998661	0.74597160598319	0.54318222929265	1.3401787859971	0.053879670841254	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/67097411/	0.292680756943643
N1.HOG0024680	Success	OG0011623	666	0.78684743814455	-38013.000733286	-37559.526470891	-37559.489911017	1.0801192172749	0.073119746884913	0	0.024093508384667	0.028271890723045	0.96431502335588	4.5129492737589	0.011591468259454	0	0.024093508384667	0.021246070417104	0.96431502335588	5.0920810912418	0.011591468259454	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/27533514/	0.933184837980918
N1.HOG0022925	Success	OG0009936	536	0.29393978313306	-36413.217057204	-35458.907446616	-35458.356702617	0.51723836202504	1.1014879964496	1.4329666833329e-05	0.67236728090336	0.11641481813679	0.31218334529033	10.542726307566	0.015449373806309	0.0031233416368999	0.67236728090336	0.32877867761396	0.31218334529033	3.3815086219873	0.015449373806309	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/46142941/	0.526710788966156
N1.HOG0021053	Success	OG0008252	369	0.97113117166712	-28309.034174619	-27839.505602378	-27839.504947535	0.97985649725262	0.0013096877737553	0.00035534323698907	0.5132362023431	0.12859089454826	0.45028939586454	3.2121786572656	0.036474401792366	0.00041699426743358	0.5132362023431	0.13401513369342	0.45028939586454	3.137552280972	0.036474401792366	n3	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/40023790/	1
N1.HOG0018969	Success	OG0006685	188	0.11236006150575	-13681.002610037	-13316.011818102	-13314.75146364	0.42179816763161	2.5207089241921	0.00014396969252746	0.42341744408755	0.048086056879239	0.57159046009062	40.681112375084	0.0049920958218279	0.023964356950084	0.42341744408755	0.27802131884641	0.57159046009062	4.773522152453	0.0049920958218279	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/14448782/	0.269009395954661
N1.HOG0013164	Success	OG0003305	216	0.30715576423777	-16350.774503016	-15641.312413951	-15640.790980762	17.379611294401	1.0428663774037	0	0.57116553779609	0.13773226304251	0.4136064593127	52.61221747412	0.01522800289121	0	0.57116553779609	1.0883656782578e-15	0.4136064593127	8.1623690514883e+29	0.01522800289121	n2	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/33088255/	0.540541519319459
